a(radian), a(degree) , Eruling, Ebend, Eparalell, Ebend,,243.77,0,38.6366,0.405974
3.95659,226.696,14.2252,4919.78,1.22336,1,,,,,
3.95759,226.753,14.189,4980.55,1.22173,1,,,,,
3.95859,226.811,14.1529,5124.92,1.22009,1,,,,,
3.95959,226.868,14.1167,5357.21,1.21844,1,,,,,
3.96059,226.925,14.0805,5686.87,1.21678,1,,,,,
3.96159,226.983,14.0444,6129.37,1.21512,1,,,,,
3.96259,227.04,14.0082,6707.99,1.21346,1,,,,,
3.96359,227.097,13.972,7456.72,1.21178,1,,,,,
3.96459,227.154,13.9358,8425.11,1.21011,1,,,,,
3.96559,227.212,13.8996,9686.18,1.20842,1,,,,,
3.96659,227.269,13.8634,11350,1.20673,1,,,,,
3.96759,227.326,13.8273,13587.4,1.20503,1,,,,,
3.96859,227.384,13.7911,16674.7,1.20333,1,,,,,
3.96959,227.441,13.7548,21080.8,1.20162,1,,,,,
3.97059,227.498,13.7186,27653.6,1.1999,1,,,,,
3.97159,227.555,13.6824,38055.3,1.19818,1,,,,,
3.97259,227.613,13.6462,55917.5,1.19645,1,,,,,
3.97359,227.67,13.61,90481.6,1.19471,1,,,,,
3.97459,227.727,13.5738,171430,1.19297,1,,,,,
3.97559,227.785,13.5375,442576,1.19122,1,,,,,
3.97659,227.842,13.5013,2.87E+06,1.18946,1,,,,,
3.97759,227.899,13.4651,9.57E+06,1.1877,1,,,,,
3.97859,227.957,13.4288,655581,1.18593,1,,,,,
3.97959,228.014,13.3926,217386,1.18415,1,,,,,
3.98059,228.071,13.3563,107380,1.18237,1,,,,,
3.98159,228.128,13.3201,63925.8,1.18058,1,,,,,
3.98259,228.186,13.2838,42429.4,1.17879,1,,,,,
3.98359,228.243,13.2476,30244.3,1.17698,1,,,,,
3.98459,228.3,13.2113,22673.9,1.17518,1,,,,,
3.98559,228.358,13.175,17649.1,1.17336,1,,,,,
3.98659,228.415,13.1387,14142.9,1.17154,1,,,,,
3.98759,228.472,13.1025,11598.7,1.16971,1,,,,,
3.98859,228.53,13.0662,9693.47,1.16787,1,,,,,
3.98959,228.587,13.0299,8229.25,1.16603,1,,,,,
3.99059,228.644,12.9936,7079.28,1.16418,1,,,,,
3.99159,228.701,12.9573,6159.3,1.16232,1,,,,,
3.99259,228.759,12.921,5411.56,1.16046,1,,,,,
3.99359,228.816,12.8847,4795.37,1.15859,1,,,,,
3.99459,228.873,12.8484,4281.41,1.15671,1,,,,,
3.99559,228.931,12.812,3848.1,1.15482,1,,,,,
3.99659,228.988,12.7757,3479.3,1.15293,1,,,,,
3.99759,229.045,12.7394,3162.69,1.15103,1,,,,,
3.99859,229.102,12.7031,2888.8,1.14913,1,,,,,
3.99959,229.16,12.6667,2650.21,1.14721,1,,,,,
4.00059,229.217,12.6304,2441.03,1.14529,1,,,,,
4.00159,229.274,12.594,2256.57,1.14336,1,,,,,
4.00259,229.332,12.5577,2093.05,1.14143,1,,,,,
4.00359,229.389,12.5213,1947.37,1.13949,1,,,,,
4.00459,229.446,12.4849,1817,1.13754,1,,,,,
4.00559,229.504,12.4486,1699.84,1.13558,1,,,,,
4.00659,229.561,12.4122,1594.14,1.13362,1,,,,,
4.00759,229.618,12.3758,1498.43,1.13165,1,,,,,
4.00859,229.675,12.3394,1411.48,1.12967,1,,,,,
4.00959,229.733,12.3031,1332.22,1.12769,1,,,,,
4.01059,229.79,12.2667,1259.77,1.12569,1,,,,,
4.01159,229.847,12.2303,1193.36,1.12369,1,,,,,
4.01259,229.905,12.1939,1132.32,1.12168,1,,,,,
4.01359,229.962,12.1574,1076.07,1.11967,1,,,,,
4.01459,230.019,12.121,1024.13,1.11765,1,,,,,
4.01559,230.077,12.0846,976.051,1.11562,1,,,,,
4.01659,230.134,12.0482,931.457,1.11358,1,,,,,
4.01759,230.191,12.0117,890.013,1.11153,1,,,,,
4.01859,230.248,11.9753,851.423,1.10948,1,,,,,
4.01959,230.306,11.9389,815.427,1.10742,1,,,,,
4.02059,230.363,11.9024,781.793,1.10535,1,,,,,
4.02159,230.42,11.866,750.314,1.10328,1,,,,,
4.02259,230.478,11.8295,720.807,1.1012,1,,,,,
4.02359,230.535,11.793,693.107,1.0991,1,,,,,
4.02459,230.592,11.7566,667.068,1.09701,1,,,,,
4.02559,230.649,11.7201,642.555,1.0949,1,,,,,
4.02659,230.707,11.6836,619.45,1.09279,1,,,,,
4.02759,230.764,11.6471,597.644,1.09066,1,,,,,
4.02859,230.821,11.6106,577.041,1.08854,1,,,,,
4.02959,230.879,11.5741,557.551,1.0864,1,,,,,
4.03059,230.936,11.5376,539.094,1.08425,1,,,,,
4.03159,230.993,11.5011,521.596,1.0821,1,,,,,
4.03259,231.051,11.4646,504.992,1.07994,1,,,,,
4.03359,231.108,11.428,489.219,1.07777,1,,,,,
4.03459,231.165,11.3915,474.223,1.07559,1,,,,,
4.03559,231.222,11.355,459.951,1.07341,1,,,,,
4.03659,231.28,11.3184,446.357,1.07122,1,,,,,
4.03759,231.337,11.2819,433.398,1.06902,1,,,,,
4.03859,231.394,11.2453,421.034,1.06681,1,,,,,
4.03959,231.452,11.2087,409.227,1.06459,1,,,,,
4.04059,231.509,11.1722,397.946,1.06237,1,,,,,
4.04159,231.566,11.1356,387.157,1.06014,1,,,,,
4.04259,231.623,11.099,376.833,1.05789,1,,,,,
4.04359,231.681,11.0624,366.945,1.05565,1,,,,,
4.04459,231.738,11.0258,357.471,1.05339,1,,,,,
4.04559,231.795,10.9892,348.385,1.05112,1,,,,,
4.04659,231.853,10.9526,339.667,1.04885,1,,,,,
4.04759,231.91,10.916,331.297,1.04657,1,,,,,
4.04859,231.967,10.8793,323.256,1.04428,1,,,,,
4.04959,232.025,10.8427,315.526,1.04198,1,,,,,
4.05059,232.082,10.806,308.092,1.03968,1,,,,,
4.05159,232.139,10.7694,300.938,1.03736,1,,,,,
4.05259,232.196,10.7327,294.05,1.03504,1,,,,,
4.05359,232.254,10.6961,287.415,1.03271,1,,,,,
4.05459,232.311,10.6594,281.02,1.03037,1,,,,,
4.05559,232.368,10.6227,274.853,1.02802,1,,,,,
4.05659,232.426,10.586,268.903,1.02566,1,,,,,
4.05759,232.483,10.5493,263.161,1.0233,1,,,,,
4.05859,232.54,10.5126,257.616,1.02093,1,,,,,
4.05959,232.598,10.4759,252.259,1.01855,1,,,,,
4.06059,232.655,10.4392,247.082,1.01616,1,,,,,
4.06159,232.712,10.4025,242.076,1.01376,1,,,,,
4.06259,232.769,10.3657,237.234,1.01135,1,,,,,
4.06359,232.827,10.329,232.549,1.00894,1,,,,,
4.06459,232.884,10.2922,228.013,1.00651,1,,,,,
4.06559,232.941,10.2555,223.62,1.00408,1,,,,,
4.06659,232.999,10.2187,219.365,1.00164,1,,,,,
4.06759,233.056,10.1819,215.241,0.999192,1,,,,,
4.06859,233.113,10.1451,211.243,0.996735,1,,,,,
4.06959,233.17,10.1083,207.366,0.994268,1,,,,,
4.07059,233.228,10.0715,203.605,0.991793,1,,,,,
4.07159,233.285,10.0347,199.955,0.98931,1,,,,,
4.07259,233.342,9.99791,196.411,0.986818,1,,,,,
4.07359,233.4,9.96108,192.97,0.984317,1,,,,,
4.07459,233.457,9.92425,189.627,0.981808,1,,,,,
4.07559,233.514,9.8874,186.379,0.97929,1,,,,,
4.07659,233.572,9.85054,183.222,0.976763,1,,,,,
4.07759,233.629,9.81368,180.153,0.974228,1,,,,,
4.07859,233.686,9.7768,177.168,0.971684,1,,,,,
4.07959,233.743,9.73992,174.264,0.969131,1,,,,,
4.08059,233.801,9.70302,171.438,0.966569,1,,,,,
4.08159,233.858,9.66612,168.688,0.963999,1,,,,,
4.08259,233.915,9.62921,166.01,0.96142,1,,,,,
4.08359,233.973,9.59228,163.403,0.958832,1,,,,,
4.08459,234.03,9.55535,160.863,0.956236,1,,,,,
4.08559,234.087,9.51841,158.388,0.95363,1,,,,,
4.08659,234.145,9.48146,155.976,0.951016,1,,,,,
4.08759,234.202,9.4445,153.625,0.948393,1,,,,,
4.08859,234.259,9.40752,151.332,0.945761,1,,,,,
4.08959,234.316,9.37054,149.097,0.943121,1,,,,,
4.09059,234.374,9.33355,146.916,0.940472,1,,,,,
4.09159,234.431,9.29655,144.788,0.937813,1,,,,,
4.09259,234.488,9.25953,142.711,0.935146,1,,,,,
4.09359,234.546,9.22251,140.685,0.932471,1,,,,,
4.09459,234.603,9.18547,138.706,0.929786,1,,,,,
4.09559,234.66,9.14843,136.773,0.927092,1,,,,,
4.09659,234.717,9.11137,134.886,0.92439,1,,,,,
4.09759,234.775,9.0743,133.042,0.921679,1,,,,,
4.09859,234.832,9.03723,131.24,0.918959,1,,,,,
4.09959,234.889,9.00014,129.48,0.91623,1,,,,,
4.10059,234.947,8.96304,127.759,0.913492,1,,,,,
4.10159,235.004,8.92592,126.076,0.910745,1,,,,,
4.10259,235.061,8.8888,124.431,0.90799,1,,,,,
4.10359,235.119,8.85167,122.822,0.905225,1,,,,,
4.10459,235.176,8.81452,121.248,0.902452,1,,,,,
4.10559,235.233,8.77736,119.708,0.89967,1,,,,,
4.10659,235.29,8.74019,118.201,0.896879,1,,,,,
4.10759,235.348,8.70301,116.726,0.894079,1,,,,,
4.10859,235.405,8.66582,115.283,0.89127,1,,,,,
4.10959,235.462,8.62861,113.87,0.888452,1,,,,,
4.11059,235.52,8.59139,112.486,0.885626,1,,,,,
4.11159,235.577,8.55416,111.131,0.88279,1,,,,,
4.11259,235.634,8.51692,109.804,0.879946,1,,,,,
4.11359,235.691,8.47966,108.503,0.877093,1,,,,,
4.11459,235.749,8.4424,107.23,0.874231,1,,,,,
4.11559,235.806,8.40512,105.981,0.871361,1,,,,,
4.11659,235.863,8.36782,104.758,0.868481,1,,,,,
4.11759,235.921,8.33052,103.559,0.865593,1,,,,,
4.11859,235.978,8.2932,102.383,0.862695,1,,,,,
4.11959,236.035,8.25586,101.231,0.859789,1,,,,,
4.12059,236.093,8.21852,100.101,0.856875,1,,,,,
4.12159,236.15,8.18116,98.9922,0.853951,1,,,,,
4.12259,236.207,8.14379,97.9051,0.851019,1,,,,,
4.12359,236.264,8.1064,96.8386,0.848078,1,,,,,
4.12459,236.322,8.069,95.7922,0.845128,1,,,,,
4.12559,236.379,8.03159,94.7655,0.84217,1,,,,,
4.12659,236.436,7.99416,93.7579,0.839202,1,,,,,
4.12759,236.494,7.95672,92.769,0.836226,1,,,,,
4.12859,236.551,7.91926,91.7983,0.833242,1,,,,,
4.12959,236.608,7.88179,90.8453,0.830249,1,,,,,
4.13059,236.666,7.84431,89.9096,0.827247,1,,,,,
4.13159,236.723,7.80681,88.9909,0.824236,1,,,,,
4.13259,236.78,7.76929,88.0886,0.821217,1,,,,,
4.13359,236.837,7.73177,87.2024,0.818189,1,,,,,
4.13459,236.895,7.69422,86.3319,0.815153,1,,,,,
4.13559,236.952,7.65666,85.4768,0.812108,1,,,,,
4.13659,237.009,7.61909,84.6366,0.809055,1,,,,,
4.13759,237.067,7.5815,83.8111,0.805993,1,,,,,
4.13859,237.124,7.5439,82.9998,0.802923,1,,,,,
4.13959,237.181,7.50628,82.2025,0.799844,1,,,,,
4.14059,237.238,7.46864,81.4189,0.796757,1,,,,,
4.14159,237.296,7.43099,80.6485,0.793661,1,,,,,
4.14259,237.353,7.39333,79.8912,0.790558,1,,,,,
4.14359,237.41,7.35564,79.1466,0.787445,1,,,,,
4.14459,237.468,7.31794,78.4144,0.784325,1,,,,,
4.14559,237.525,7.28023,77.6945,0.781196,1,,,,,
4.14659,237.582,7.2425,76.9864,0.778059,1,,,,,
4.14759,237.64,7.20475,76.2899,0.774914,1,,,,,
4.14859,237.697,7.16698,75.6049,0.771761,1,,,,,
4.14959,237.754,7.1292,74.9309,0.768599,1,,,,,
4.15059,237.811,7.0914,74.2679,0.76543,1,,,,,
4.15159,237.869,7.05359,73.6155,0.762252,1,,,,,
4.15259,237.926,7.01576,72.9736,0.759067,1,,,,,
4.15359,237.983,6.97791,72.3419,0.755873,1,,,,,
4.15459,238.041,6.94004,71.7202,0.752672,1,,,,,
4.15559,238.098,6.90215,71.1083,0.749463,1,,,,,
4.15659,238.155,6.86425,70.5059,0.746246,1,,,,,
4.15759,238.213,6.82633,69.913,0.743021,1,,,,,
4.15859,238.27,6.78839,69.3293,0.739788,1,,,,,
4.15959,238.327,6.75043,68.7545,0.736548,1,,,,,
4.16059,238.384,6.71246,68.1886,0.7333,1,,,,,
4.16159,238.442,6.67446,67.6314,0.730044,1,,,,,
4.16259,238.499,6.63645,67.0826,0.726781,1,,,,,
4.16359,238.556,6.59842,66.5421,0.723511,1,,,,,
4.16459,238.614,6.56037,66.0098,0.720233,1,,,,,
4.16559,238.671,6.5223,65.4854,0.716947,1,,,,,
4.16659,238.728,6.48421,64.9689,0.713655,1,,,,,
4.16759,238.785,6.4461,64.46,0.710355,1,,,,,
4.16859,238.843,6.40798,63.9587,0.707048,1,,,,,
4.16959,238.9,6.36983,63.4647,0.703733,1,,,,,
4.17059,238.957,6.33166,62.978,0.700412,1,,,,,
4.17159,239.015,6.29348,62.4984,0.697084,1,,,,,
4.17259,239.072,6.25527,62.0257,0.693748,1,,,,,
4.17359,239.129,6.21704,61.5599,0.690406,1,,,,,
4.17459,239.187,6.1788,61.1008,0.687057,1,,,,,
4.17559,239.244,6.14053,60.6482,0.683701,1,,,,,
4.17659,239.301,6.10224,60.2021,0.680339,1,,,,,
4.17759,239.358,6.06393,59.7624,0.67697,1,,,,,
4.17859,239.416,6.0256,59.3288,0.673595,1,,,,,
4.17959,239.473,5.98725,58.9014,0.670213,1,,,,,
4.18059,239.53,5.94887,58.48,0.666824,1,,,,,
4.18159,239.588,5.91048,58.0645,0.66343,1,,,,,
4.18259,239.645,5.87206,57.6547,0.660029,1,,,,,
4.18359,239.702,5.83362,57.2506,0.656622,1,,,,,
4.18459,239.759,5.79516,56.8522,0.653209,1,,,,,
4.18559,239.817,5.75668,56.4591,0.64979,1,,,,,
4.18659,239.874,5.71817,56.0715,0.646365,1,,,,,
4.18759,239.931,5.67965,55.6892,0.642935,1,,,,,
4.18859,239.989,5.6411,55.3121,0.639498,1,,,,,
4.18959,240.046,5.60252,54.94,0.636056,1,,,,,
4.19059,240.103,5.56393,54.573,0.632609,1,,,,,
4.19159,240.161,5.52531,54.211,0.629156,1,,,,,
4.19259,240.218,3.49626,53.8537,0.625698,1,,,,,
4.19359,240.275,3.47258,53.5013,0.622234,1,,,,,
4.19459,240.332,3.44888,53.1535,0.618766,1,,,,,
4.19559,240.39,3.42517,52.8104,0.615292,1,,,,,
4.19659,240.447,3.40144,52.4718,0.611814,1,,,,,
4.19759,240.504,3.3777,52.1376,0.60833,1,,,,,
4.19859,240.562,3.35395,51.8079,0.604842,1,,,,,
4.19959,240.619,3.33017,51.4824,0.601349,1,,,,,
4.20059,240.676,3.30639,51.1612,0.597852,1,,,,,
4.20159,240.734,3.28259,50.8441,0.594351,1,,,,,
4.20259,240.791,3.25877,50.5312,0.590845,1,,,,,
4.20359,240.848,3.23493,50.2223,0.587335,1,,,,,
4.20459,240.905,3.21109,49.9174,0.58382,1,,,,,
4.20559,240.963,3.18722,49.6164,0.580302,1,,,,,
4.20659,241.02,3.16334,49.3193,0.57678,1,,,,,
4.20759,241.077,3.13945,49.0259,0.573255,1,,,,,
4.20859,241.135,3.11553,48.7363,0.569725,1,,,,,
4.20959,241.192,3.09161,48.4503,0.566193,1,,,,,
4.21059,241.249,3.06766,48.168,0.562657,1,,,,,
4.21159,241.306,3.0437,47.8892,0.559118,1,,,,,
4.21259,241.364,3.01972,47.614,0.555575,1,,,,,
4.21359,241.421,2.99573,47.3422,0.55203,1,,,,,
4.21459,241.478,2.97172,47.0738,0.548482,1,,,,,
4.21559,241.536,2.94769,46.8087,0.544931,1,,,,,
4.21659,241.593,2.92365,46.5469,0.541378,1,,,,,
4.21759,241.65,2.89959,46.2884,0.537822,1,,,,,
4.21859,241.708,2.87551,46.0331,0.534264,1,,,,,
4.21959,241.765,2.85142,45.781,0.530704,1,,,,,
4.22059,241.822,2.82731,45.5319,0.527142,1,,,,,
4.22159,241.879,2.80318,45.286,0.523578,1,,,,,
4.22259,241.937,2.77903,45.043,0.520012,1,,,,,
4.22359,241.994,2.75486,44.803,0.516445,1,,,,,
4.22459,242.051,2.73068,44.566,0.512876,1,,,,,
4.22559,242.109,2.70648,44.3318,0.509306,1,,,,,
4.22659,242.166,2.68226,44.1005,0.505735,1,,,,,
4.22759,242.223,2.65803,43.872,0.502164,1,,,,,
4.22859,242.281,2.63377,43.6463,0.498591,1,,,,,
4.22959,242.338,2.6095,43.4233,0.495017,1,,,,,
4.23059,242.395,2.58521,43.203,0.491444,1,,,,,
4.23159,242.452,2.5609,42.9853,0.48787,1,,,,,
4.23259,242.51,2.53657,42.7703,0.484295,1,,,,,
4.23359,242.567,2.51223,42.5578,0.480721,1,,,,,
4.23459,242.624,2.48786,42.3479,0.477147,1,,,,,
4.23559,242.682,2.46348,42.1406,0.473573,1,,,,,
4.23659,242.739,2.43907,41.9357,0.47,1,,,,,
4.23759,242.796,2.41465,41.7332,0.466427,1,,,,,
4.23859,242.853,2.39021,41.5332,0.462856,1,,,,,
4.23959,242.911,2.36575,41.3355,0.459285,1,,,,,
4.24059,242.968,2.34127,41.1402,0.455716,1,,,,,
4.24159,243.025,2.31677,40.9472,0.452148,1,,,,,
4.24259,243.083,2.29225,40.7565,0.448581,1,,,,,
4.24359,243.14,2.26771,40.5681,0.445017,1,,,,,
4.24459,243.197,2.24315,40.3819,0.441454,1,,,,,
4.24559,243.255,2.21857,40.1979,0.437893,1,,,,,
4.24659,243.312,2.19396,40.0161,0.434335,1,,,,,
4.24759,243.369,2.16934,39.8364,0.430779,1,,,,,
4.24859,243.426,2.1447,39.6589,0.427226,1,,,,,
4.24959,243.484,2.12004,39.4834,0.423675,1,,,,,
4.25059,243.541,2.09536,39.31,0.420128,1,,,,,
4.25159,243.598,2.07065,39.1387,0.416584,1,,,,,
4.25259,243.656,2.04593,38.9693,0.413044,1,,,,,
4.25359,243.713,2.02118,38.802,0.409507,1,,,,,
4.25459,243.77,0,38.6366,0.405974,38.6366,,,,,
4.25559,243.827,0,38.4732,0.402445,38.4732,,,,,
4.25659,243.885,0,38.3117,0.39892,38.3117,,,,,
4.25759,243.942,0,38.1521,0.395399,38.1521,,,,,
4.25859,243.999,0,37.9944,0.391884,37.9944,,,,,
4.25959,244.057,0,37.8385,0.388373,37.8385,,,,,
4.26059,244.114,0,37.6845,0.384867,37.6845,,,,,
4.26159,244.171,0,37.5322,0.381366,37.5322,,,,,
4.26259,244.229,0,37.3818,0.377871,37.3818,,,,,
4.26359,244.286,0,37.2331,0.374382,37.2331,,,,,
4.26459,244.343,0,37.0862,0.370898,37.0862,,,,,
4.26559,244.4,0,36.941,0.367421,36.941,,,,,
4.26659,244.458,0,36.7976,0.363949,36.7976,,,,,
4.26759,244.515,0,36.6558,0.360485,36.6558,,,,,
4.26859,244.572,0,36.5157,0.357027,36.5157,,,,,
4.26959,244.63,0,36.3772,0.353576,36.3772,,,,,
4.27059,244.687,0,36.2404,0.350132,36.2404,,,,,
4.27159,244.744,0,36.1052,0.346695,36.1052,,,,,
4.27259,244.802,0,35.9716,0.343266,35.9716,,,,,
4.27359,244.859,0,35.8396,0.339845,35.8396,,,,,
4.27459,244.916,0,35.7091,0.336432,35.7091,,,,,
4.27559,244.973,0,35.5802,0.333027,35.5802,,,,,
4.27659,245.031,0,35.4529,0.329631,35.4529,,,,,
4.27759,245.088,0,35.327,0.326243,35.327,,,,,
4.27859,245.145,0,35.2027,0.322864,35.2027,,,,,
4.27959,245.203,0,35.0798,0.319494,35.0798,,,,,
4.28059,245.26,0,34.9584,0.316134,34.9584,,,,,
4.28159,245.317,0,34.8385,0.312783,34.8385,,,,,
4.28259,245.374,0,34.72,0.309442,34.72,,,,,
4.28359,245.432,0,34.603,0.306111,34.603,,,,,
4.28459,245.489,0,34.4873,0.302791,34.4873,,,,,
4.28559,245.546,0,34.3731,0.29948,34.3731,,,,,
4.28659,245.604,0,34.2602,0.296181,34.2602,,,,,
4.28759,245.661,0,34.1487,0.292892,34.1487,,,,,
4.28859,245.718,0,34.0386,0.289615,34.0386,,,,,
4.28959,245.776,0,33.9298,0.286349,33.9298,,,,,
4.29059,245.833,0,33.8224,0.283094,33.8224,,,,,
4.29159,245.89,0,33.7163,0.279852,33.7163,,,,,
4.29259,245.947,0,33.6115,0.276621,33.6115,,,,,
4.29359,246.005,0,33.508,0.273403,33.508,,,,,
4.29459,246.062,0,33.4057,0.270197,33.4057,,,,,
4.29559,246.119,0,33.3048,0.267004,33.3048,,,,,
4.29659,246.177,0,33.2051,0.263824,33.2051,,,,,
4.29759,246.234,0,33.1067,0.260657,33.1067,,,,,
4.29859,246.291,0,33.0095,0.257504,33.0095,,,,,
4.29959,246.349,0,32.9135,0.254364,32.9135,,,,,
4.30059,246.406,0,32.8188,0.251238,32.8188,,,,,
4.30159,246.463,0,32.7252,0.248126,32.7252,,,,,
4.30259,246.52,0,32.6329,0.245029,32.6329,,,,,
4.30359,246.578,0,32.5418,0.241946,32.5418,,,,,
4.30459,246.635,0,32.4518,0.238878,32.4518,,,,,
4.30559,246.692,0,32.363,0.235825,32.363,,,,,
4.30659,246.75,0,32.2754,0.232787,32.2754,,,,,
4.30759,246.807,0,32.1889,0.229764,32.1889,,,,,
4.30859,246.864,0,32.1035,0.226757,32.1035,,,,,
4.30959,246.921,0,32.0193,0.223767,32.0193,,,,,
4.31059,246.979,0,31.9363,0.220792,31.9363,,,,,
4.31159,247.036,0,31.8543,0.217833,31.8543,,,,,
4.31259,247.093,0,31.7734,0.214892,31.7734,,,,,
4.31359,247.151,0,31.6937,0.211966,31.6937,,,,,
4.31459,247.208,0,31.615,0.209058,31.615,,,,,
4.31559,247.265,0,31.5374,0.206168,31.5374,,,,,
4.31659,247.323,0,31.4609,0.203294,31.4609,,,,,
4.31759,247.38,0,31.3855,0.200438,31.3855,,,,,
4.31859,247.437,0,31.3111,0.197601,31.3111,,,,,
4.31959,247.494,0,31.2378,0.194781,31.2378,,,,,
4.32059,247.552,0,31.1655,0.191979,31.1655,,,,,
4.32159,247.609,0,31.0942,0.189196,31.0942,,,,,
4.32259,247.666,0,31.024,0.186432,31.024,,,,,
4.32359,247.724,0,30.9548,0.183686,30.9548,,,,,
4.32459,247.781,0,30.8867,0.18096,30.8867,,,,,
4.32559,247.838,0,30.8195,0.178253,30.8195,,,,,
4.32659,247.895,0,30.7534,0.175566,30.7534,,,,,
4.32759,247.953,0,30.6882,0.172898,30.6882,,,,,
4.32859,248.01,0,30.624,0.17025,30.624,,,,,
4.32959,248.067,0,30.5609,0.167622,30.5609,,,,,
4.33059,248.125,0,30.4987,0.165015,30.4987,,,,,
4.33159,248.182,0,30.4375,0.162428,30.4375,,,,,
4.33259,248.239,0,30.3772,0.159862,30.3772,,,,,
4.33359,248.297,0,30.318,0.157317,30.318,,,,,
4.33459,248.354,0,30.2596,0.154793,30.2596,,,,,
4.33559,248.411,0,30.2023,0.152291,30.2023,,,,,
4.33659,248.468,0,30.1459,0.149809,30.1459,,,,,
4.33759,248.526,0,30.0904,0.14735,30.0904,,,,,
4.33859,248.583,0,30.0359,0.144912,30.0359,,,,,
4.33959,248.64,0,29.9823,0.142497,29.9823,,,,,
4.34059,248.698,0,29.9296,0.140103,29.9296,,,,,
4.34159,248.755,0,29.8779,0.137732,29.8779,,,,,
4.34259,248.812,0,29.8271,0.135384,29.8271,,,,,
4.34359,248.87,0,29.7772,0.133058,29.7772,,,,,
4.34459,248.927,0,29.7282,0.130755,29.7282,,,,,
4.34559,248.984,0,29.6802,0.128476,29.6802,,,,,
4.34659,249.041,0,29.633,0.126219,29.633,,,,,
4.34759,249.099,0,29.5868,0.123986,29.5868,,,,,
4.34859,249.156,0,29.5414,0.121777,29.5414,,,,,
4.34959,249.213,0,29.4969,0.119591,29.4969,,,,,
4.35059,249.271,0,29.4534,0.117429,29.4534,,,,,
4.35159,249.328,0,29.4107,0.115292,29.4107,,,,,
4.35259,249.385,0,29.3689,0.113178,29.3689,,,,,
4.35359,249.442,0,29.328,0.111089,29.328,,,,,
4.35459,249.5,0,29.2879,0.109024,29.2879,,,,,
4.35559,249.557,0,29.2488,0.106984,29.2488,,,,,
4.35659,249.614,0,29.2105,0.104969,29.2105,,,,,
4.35759,249.672,0,29.1731,0.102979,29.1731,,,,,
4.35859,249.729,0,29.1365,0.101014,29.1365,,,,,
4.35959,249.786,0,29.1009,0.099074,29.1009,,,,,
4.36059,249.844,0,29.0661,0.0971594,29.0661,,,,,
4.36159,249.901,0,29.0321,0.0952703,29.0321,,,,,
4.36259,249.958,0,28.999,0.0934068,28.999,,,,,
4.36359,250.015,0,28.9668,0.0915691,28.9668,,,,,
4.36459,250.073,0,28.9354,0.0897571,28.9354,,,,,
4.36559,250.13,0,28.9049,0.0879712,28.9049,,,,,
4.36659,250.187,0,28.8752,0.0862114,28.8752,,,,,
4.36759,250.245,0,28.8464,0.0844777,28.8464,,,,,
4.36859,250.302,0,28.8184,0.0827704,28.8184,,,,,
4.36959,250.359,0,28.7913,0.0810895,28.7913,,,,,
4.37059,250.417,0,28.7651,0.0794351,28.7651,,,,,
4.37159,250.474,0,28.7396,0.0778074,28.7396,,,,,
4.37259,250.531,0,28.7151,0.0762064,28.7151,,,,,
4.37359,250.588,0,28.6913,0.0746323,28.6913,,,,,
4.37459,250.646,0,28.6684,0.0730851,28.6684,,,,,
4.37559,250.703,0,28.6464,0.0715649,28.6464,,,,,
4.37659,250.76,0,28.6252,0.0700718,28.6252,,,,,
4.37759,250.818,0,28.6048,0.0686059,28.6048,,,,,
4.37859,250.875,0,28.5853,0.0671673,28.5853,,,,,
4.37959,250.932,0,28.5666,0.0657561,28.5666,,,,,
4.38059,250.989,0,28.5487,0.0643723,28.5487,,,,,
4.38159,251.047,0,28.5317,0.063016,28.5317,,,,,
4.38259,251.104,0,28.5156,0.0616873,28.5156,,,,,
4.38359,251.161,0,28.5002,0.0603863,28.5002,,,,,
4.38459,251.219,0,28.4857,0.059113,28.4857,,,,,
4.38559,251.276,0,28.4721,0.0578674,28.4721,,,,,
4.38659,251.333,0,28.4593,0.0566498,28.4593,,,,,
4.38759,251.391,0,28.4473,0.05546,28.4473,,,,,
4.38859,251.448,0,28.4362,0.0542982,28.4362,,,,,
4.38959,251.505,0,28.4259,0.0531644,28.4259,,,,,
4.39059,251.562,0,28.4165,0.0520587,28.4165,,,,,
4.39159,251.62,0,28.4079,0.0509811,28.4079,,,,,
4.39259,251.677,0,28.4001,0.0499316,28.4001,,,,,
4.39359,251.734,0,28.3932,0.0489103,28.3932,,,,,
4.39459,251.792,0,28.3872,0.0479173,28.3872,,,,,
4.39559,251.849,0,28.382,0.0469525,28.382,,,,,
4.39659,251.906,0,28.3776,0.046016,28.3776,,,,,
4.39759,251.963,0,28.3741,0.0451079,28.3741,,,,,
4.39859,252.021,0,28.3715,0.044228,28.3715,,,,,
4.39959,252.078,0,28.3697,0.0433766,28.3697,,,,,
4.40059,252.135,0,28.3687,0.0425536,28.3687,,,,,
4.40159,252.193,0,28.3686,0.041759,28.3686,,,,,
4.40259,252.25,0,28.3694,0.0409928,28.3694,,,,,
4.40359,252.307,0,28.3711,0.040255,28.3711,,,,,
4.40459,252.365,0,28.3736,0.0395457,28.3736,,,,,
4.40559,252.422,0,28.377,0.0388649,28.377,,,,,
4.40659,252.479,0,28.3812,0.0382125,28.3812,,,,,
4.40759,252.536,0,28.3864,0.0375885,28.3864,,,,,
4.40859,252.594,0,28.3924,0.036993,28.3924,,,,,
4.40959,252.651,0,28.3992,0.036426,28.3992,,,,,
